Dagsetning,Land,Fjöldi verndarveitinga(bæði hæli og tímabundin vernd),Fjöldi hælisveitinga,Fjöldi umsókna um hæli
2016-01-01,Noregur,245.11002620836078,245.11002620836078,67.03126303585454
2017-01-01,Noregur,90.71343549656667,90.71343549656667,67.03665830721123
2018-01-01,Noregur,27.569959243669153,27.569959243669153,49.94694671198967
2019-01-01,Noregur,33.68859947764841,33.68859947764841,42.69725003434548
2020-01-01,Noregur,21.33177335037391,21.33177335037391,25.80306208757019
2021-01-01,Noregur,20.49572195856006,20.49572195856006,30.69721252616914
2022-01-01,Noregur,638.4935680620504,20.27548859319444,74.28201730052145
2023-01-01,Noregur,648.6628490809957,39.80700253453098,76.88125889964336
2008-01-01,Portúgal,0.6632971801626006,0.6632971801626006,1.5161078403716586
2009-01-01,Portúgal,0.47334974657801265,0.47334974657801265,1.2780443157606343
2010-01-01,Portúgal,0.5201693784987893,0.5201693784987893,1.513220010178296
2011-01-01,Portúgal,0.614789702669729,0.614789702669729,2.553741841858874
2012-01-01,Portúgal,0.8997106719891655,0.8997106719891655,2.7464852092300847
2013-01-01,Portúgal,1.2852382579442718,1.2852382579442718,4.807743113050795
2014-01-01,Portúgal,0.9096051624210127,0.9096051624210127,2.776689443179934
2015-01-01,Portúgal,0.7695918113892085,0.7695918113892085,5.098545750453506
2016-01-01,Portúgal,1.6395728854766056,1.6395728854766056,12.779023960332367
2017-01-01,Portúgal,4.3984819727007975,4.3984819727007975,15.708864188217133
2018-01-01,Portúgal,5.563204289569137,5.563204289569137,11.126408579138275
2019-01-01,Portúgal,1.499976387468481,1.499976387468481,16.83844460771069
2020-01-01,Portúgal,0.8674368542113337,0.8674368542113337,9.54180539632467
2021-01-01,Portúgal,2.8861980757332604,2.8861980757332604,14.719610186239628
2022-01-01,Portúgal,555.5546492760805,6.381273715667907,18.75998513403122
2023-01-01,Portúgal,84.20004866582147,2.900171072058221,25.53101419172565
2008-01-01,Pólland,7.267357775775041,7.267357775775041,22.234966480033748
2009-01-01,Pólland,6.607951001309109,6.607951001309109,27.690461338819123
2010-01-01,Pólland,1.3018481062015599,1.3018481062015599,17.08182515106895
2011-01-01,Pólland,1.234804093601513,1.234804093601513,17.930931784745376
2012-01-01,Pólland,1.3529918406447785,1.3529918406447785,28.071296732600892
2013-01-01,Pólland,1.773397384068087,1.773397384068087,39.934281833829516
2014-01-01,Pólland,1.8543917889530648,1.8543917889530648,15.124472037560455
2015-01-01,Pólland,1.657649840889296,1.657649840889296,26.03562726285648
2016-01-01,Pólland,0.6452936796065257,0.6452936796065257,28.985538547223737
2017-01-01,Pólland,0.6583631448943517,0.6583631448943517,11.547689561446928
2018-01-01,Pólland,0.7636263795206781,0.7636263795206781,9.611159604311982
2019-01-01,Pólland,0.6583657802324463,0.6583657802324463,9.612140391393716
2020-01-01,Pólland,0.9220684112587398,0.9220684112587398,6.520340908186804
2021-01-01,Pólland,5.799312967530834,5.799312967530834,20.365029258073392
2022-01-01,Pólland,4258.119210910583,7.874813827067082,21.862434945024447
2023-01-01,Pólland,655.6340286059626,9.509237373855001,21.018271448649465
2008-01-01,Rúmenía,0.533062989630471,0.533062989630471,5.718312070581416
2009-01-01,Rúmenía,0.5626143269004501,0.5626143269004501,4.672145062521129
2010-01-01,Rúmenía,0.3449179275182569,0.3449179275182569,4.3114740939782115
2011-01-01,Rúmenía,0.37130442561705473,0.37130442561705473,8.490494532443318
2012-01-01,Rúmenía,1.1445065972345936,1.1445065972345936,12.490050256777518
2013-01-01,Rúmenía,4.5704126767963,4.5704126767963,7.417555000046454
2014-01-01,Rúmenía,3.6345751063890264,3.6345751063890264,7.5699426353757655
2015-01-01,Rúmenía,2.314972431446243,2.314972431446243,6.164872235916626
2016-01-01,Rúmenía,4.048463140134769,4.048463140134769,9.46328259006502
2017-01-01,Rúmenía,6.3378295270467255,6.3378295270467255,24.46045853611206
2018-01-01,Rúmenía,3.0460520580023602,3.0460520580023602,10.87875735000843
2019-01-01,Rúmenía,2.987464290787824,2.987464290787824,13.237557288490876
2020-01-01,Rúmenía,3.285246635105535,3.285246635105535,31.8436110851568
2021-01-01,Rúmenía,5.936986079642481,5.936986079642481,49.91755401173086
2022-01-01,Rúmenía,539.9513875705627,4.673767116687423,41.80133286385605
2023-01-01,Rúmenía,263.7165678241226,4.880724538834508,52.66459220129494
2008-01-01,Samtals,13.110424475514739,13.110424475514739,56.54542195663862
2009-01-01,Samtals,14.131042870375898,14.131042870375898,57.98225287607535
2010-01-01,Samtals,13.330170817586529,13.330170817586529,55.30584069302673
2011-01-01,Samtals,13.665932241887916,13.665932241887916,66.49020444508305
2012-01-01,Samtals,19.558076908105733,19.558076908105733,72.49277629096926
2013-01-01,Samtals,23.062089209008317,23.062089209008317,89.41661053521581
2014-01-01,Samtals,35.8549273365298,35.8549273365298,124.60463309584696
2015-01-01,Samtals,62.142858374745295,62.142858374745295,263.124312608127
2016-01-01,Samtals,133.00734121584676,133.00734121584676,244.57352462333648
2017-01-01,Samtals,86.49435855693376,86.49435855693376,137.59242321868945
2018-01-01,Samtals,44.117255023496966,44.117255023496966,128.12303982056534
2019-01-01,Samtals,44.18682417321463,44.18682417321463,141.25814997464246
2020-01-01,Samtals,48.21672712660756,48.21672712660756,103.40624793018938
2021-01-01,Samtals,45.62886100418349,45.62886100418349,138.4428048985451
2022-01-01,Samtals,1032.1791483068203,68.67172208753522,205.17079275656192
2023-01-01,Samtals,316.5618478954496,78.12557739123869,246.93147052489516
2008-01-01,Slóvakía,1.6740872132474611,1.6740872132474611,16.27584790657254
2009-01-01,Slóvakía,3.2513370891540787,3.2513370891540787,14.95615061010876
2010-01-01,Slóvakía,1.669631809083168,1.669631809083168,9.646761563591637
2011-01-01,Slóvakía,2.225335218934042,2.225335218934042,8.994063176525087
2012-01-01,Slóvakía,3.5157046526835374,3.5157046526835374,13.415188806292447
2013-01-01,Slóvakía,1.2012931088652474,1.2012931088652474,7.854608788734311
2014-01-01,Slóvakía,3.046557491586424,3.046557491586424,5.63151536323551
2015-01-01,Slóvakía,1.198963578991133,1.198963578991133,5.625906024496855
2016-01-01,Slóvakía,3.7779299597585956,3.7779299597585956,2.211471195956251
2017-01-01,Slóvakía,0.9199051467405094,0.9199051467405094,2.851705954895579
2018-01-01,Slóvakía,0.8267317273916431,0.8267317273916431,3.123208747923985
2019-01-01,Slóvakía,0.6421522300754382,0.6421522300754382,4.036385446188469
2020-01-01,Slóvakía,0.7328862360850097,0.7328862360850097,5.130203652595068
2021-01-01,Slóvakía,0.824208883103553,0.824208883103553,6.776828594406991
2022-01-01,Slóvakía,1928.8970602306065,1.0120131480748198,7.176093231803268
2023-01-01,Slóvakía,557.9510137798611,1.013116730204436,7.091817111431051
2008-01-01,Slóvenía,0.24872293210510635,0.24872293210510635,12.93359246946553
2009-01-01,Slóvenía,0.9840766556351673,0.9840766556351673,9.840766556351673
2010-01-01,Slóvenía,1.2213137818909454,1.2213137818909454,11.968875062531266
2011-01-01,Slóvenía,0.9755198179289811,0.9755198179289811,17.315476768239414
2012-01-01,Slóvenía,1.7027520364914357,1.7027520364914357,14.595017455640876
2013-01-01,Slóvenía,1.7000020885739946,1.7000020885739946,13.114301826142244
2014-01-01,Slóvenía,2.183316068963677,2.183316068963677,17.95170990036801
2015-01-01,Slóvenía,2.1814226171835993,2.1814226171835993,12.603775121505238
2016-01-01,Slóvenía,8.235683959019237,8.235683959019237,63.46321168420706
2017-01-01,Slóvenía,7.260775596049171,7.260775596049171,71.3976266944835
2018-01-01,Slóvenía,4.838210249264592,4.838210249264592,139.09854466635701
2019-01-01,Slóvenía,4.084755308740223,4.084755308740223,183.5737091692665
2020-01-01,Slóvenía,4.055612466666444,4.055612466666444,169.1428964039123
2021-01-01,Slóvenía,0.7112453099298854,0.7112453099298854,251.3066761752262
2022-01-01,Slóvenía,357.1123492060479,2.1355555766474623,312.7402500023728
2023-01-01,Slóvenía,78.17769909096577,3.542796031312648,338.6913005934892
2008-01-01,Spánn,0.6021598180767895,0.6021598180767895,9.875421016459349
2009-01-01,Spánn,0.7569323159557461,0.7569323159557461,6.477177960821313
2010-01-01,Spánn,1.31220556177682,1.31220556177682,5.894169244702438
2011-01-01,Spánn,2.1214055087201125,2.1214055087201125,7.307063418924832
2012-01-01,Spánn,1.121358332746489,1.121358332746489,5.435918013028219
2013-01-01,Spánn,1.1453000418516184,1.1453000418516184,9.590549883168691
2014-01-01,Spánn,3.4089141578205524,3.4089141578205524,10.15146676650663
2015-01-01,Spánn,2.197057915437481,2.197057915437481,24.641512306475278
2016-01-01,Spánn,14.62766748119149,14.62766748119149,28.404388179603803
2017-01-01,Spánn,8.312293981729255,8.312293981729255,73.87510951420438
2018-01-01,Spánn,5.831270057049973,5.831270057049973,111.59807456607955
2019-01-01,Spánn,81.73669526413751,81.73669526413751,246.04130642221733
2020-01-01,Spánn,107.2846408505845,107.2846408505845,184.76036100388754
2021-01-01,Spánn,41.803093694751716,41.803093694751716,135.60953129945196
2022-01-01,Spánn,410.2610064012889,71.15655172107357,247.93183240250357
2023-01-01,Spánn,179.6596681472351,109.08725422691533,337.6287431844382
2008-01-01,Sviss,63.54123674819523,63.54123674819523,218.27896354431834
2009-01-01,Sviss,78.22789727566966,78.22789727566966,207.4175367599706
2010-01-01,Sviss,100.2465255363414,100.2465255363414,199.7224179487647
2011-01-01,Sviss,81.89187121845701,81.89187121845701,303.107926751946
2012-01-01,Sviss,53.80492596668469,53.80492596668469,359.6633018473946
2013-01-01,Sviss,79.42470885899596,79.42470885899596,266.4490624525753
2014-01-01,Sviss,189.32062153677484,189.32062153677484,289.44801060392047
2015-01-01,Sviss,169.8903548650795,169.8903548650795,476.7126999322381
2016-01-01,Sviss,158.1578085884614,158.1578085884614,325.44241554649227
2017-01-01,Sviss,173.46532771941494,173.46532771941494,213.9069190158619
2018-01-01,Sviss,179.33482867424237,179.33482867424237,178.8633601795352
2019-01-01,Sviss,126.22114717409168,126.22114717409168,166.18825126305995
2020-01-01,Sviss,118.28911183584817,118.28911183584817,127.87541019189679
2021-01-01,Sviss,103.97564098128093,103.97564098128093,171.27435036849934
2022-01-01,Sviss,936.3423384310255,111.85757846823434,280.07306731560465
2023-01-01,Sviss,356.6491990990751,148.43367589730906,342.185848944771
2008-01-01,Svíþjóð,85.43027729611703,85.43027729611703,270.28419152194067
2009-01-01,Svíþjóð,76.65010829866253,76.65010829866253,260.6859920009481
2010-01-01,Svíþjóð,91.10683780905933,91.10683780905933,340.66035006865667
2011-01-01,Svíþjóð,93.51531558896593,93.51531558896593,313.52323863557916
2012-01-01,Svíþjóð,130.76230734309448,130.76230734309448,462.0443948578777
2013-01-01,Svíþjóð,251.2585689270485,251.2585689270485,567.1369488963512
2014-01-01,Svíþjóð,317.57835050862303,317.57835050862303,829.5088453294935
2015-01-01,Svíþjóð,331.8336102460616,331.8336102460616,1653.1151271293595
2016-01-01,Svíþjóð,675.6155227424742,675.6155227424742,286.72166538744176
2017-01-01,Svíþjóð,265.0284592942199,265.0284592942199,258.8754769436746
2018-01-01,Svíþjóð,106.91443939779305,106.91443939779305,277.0190673306033
2019-01-01,Svíþjóð,67.44746062754486,67.44746062754486,288.02020686820424
2020-01-01,Svíþjóð,52.77127120376304,52.77127120376304,190.02499034382564
2021-01-01,Svíþjóð,37.47846072397017,37.47846072397017,191.48699405884506
2022-01-01,Svíþjóð,499.8887329002176,46.353318868929264,206.6525670936785
2023-01-01,Svíþjóð,153.68449305406918,49.94508416815916,156.53578235006307
2008-01-01,Tékkland,1.8369162546012334,1.8369162546012334,12.858413782208634
2009-01-01,Tékkland,0.8152864873554341,0.8152864873554341,10.023227991605044
2010-01-01,Tékkland,1.5293314298254805,1.5293314298254805,6.451866969576245
2011-01-01,Tékkland,2.9084373385757676,2.9084373385757676,5.7691953765191455
2012-01-01,Tékkland,1.5706140958331607,1.5706140958331607,5.520946518686262
2013-01-01,Tékkland,3.1855840435521636,3.1855840435521636,5.372701446587977
2014-01-01,Tékkland,2.140325647217829,2.140325647217829,6.088037396530712
2015-01-01,Tékkland,2.751873527688355,2.751873527688355,7.876051820625292
2016-01-01,Tékkland,3.6479602738073704,3.6479602738073704,9.238340953148535
2017-01-01,Tékkland,1.039813514172658,1.039813514172658,9.594642880774982
2018-01-01,Tékkland,1.319503056298954,1.319503056298954,12.111153052458258
2019-01-01,Tékkland,1.1267817236004432,1.1267817236004432,15.11765479163928
2020-01-01,Tékkland,0.8883536739829917,0.8883536739829917,7.62113941364356
2021-01-01,Tékkland,2.429766410832909,2.429766410832909,9.861993079262982
2022-01-01,Tékkland,4365.1972047904355,1.5213887769241836,13.407238596644367
2023-01-01,Tékkland,912.950683392305,1.7547863413711475,11.821718510289836
2008-01-01,Ungverjaland,3.9321476564250646,3.9321476564250646,31.606503314302735
2009-01-01,Ungverjaland,3.8879570530282455,3.8879570530282455,46.45610222336313
2010-01-01,Ungverjaland,2.5962810869710227,2.5962810869710227,20.92003414309343
2011-01-01,Ungverjaland,1.5522162543679865,1.5522162543679865,16.924164321818694
2012-01-01,Ungverjaland,3.5239895589223638,3.5239895589223638,21.69770714136484
2013-01-01,Ungverjaland,3.638109193805109,3.638109193805109,190.9502033804098
2014-01-01,Ungverjaland,5.126790607760215,5.126790607760215,433.89907044687436
2015-01-01,Ungverjaland,4.27879050410061,4.27879050410061,1804.274267211282
2016-01-01,Ungverjaland,4.3457579063140495,4.3457579063140495,300.6753205533285
2017-01-01,Ungverjaland,13.244547635555634,13.244547635555634,34.80543913529737
2018-01-01,Ungverjaland,3.757596908681645,3.757596908681645,6.897506654292333
2019-01-01,Ungverjaland,0.6185393564221704,0.6185393564221704,5.15449463685142
2020-01-01,Ungverjaland,1.3416756662142124,1.3416756662142124,1.1868669354971877
2021-01-01,Ungverjaland,0.41444502547334544,0.41444502547334544,0.41444502547334544
2022-01-01,Ungverjaland,311.69348465407745,0.31216172724494484,0.46824259086741726
2023-01-01,Ungverjaland,71.87691671777914,0.2604236112963012,0.31250833355556146
2008-01-01,Írland,6.7298298586847896,6.7298298586847896,86.25398602214338
2009-01-01,Írland,2.7646781184795066,2.7646781184795066,59.16411173546144
2010-01-01,Írland,0.5495196319185621,0.5495196319185621,42.53281951049671
2011-01-01,Írland,1.640821539655047,1.640821539655047,28.003354276779465
2012-01-01,Írland,2.1789877163925464,2.1789877163925464,20.482484534089934
2013-01-01,Írland,3.2539520875078827,3.2539520875078827,20.282968012132468
2014-01-01,Írland,8.516873759662879,8.516873759662879,30.186388008931722
2015-01-01,Írland,7.054859226697639,7.054859226697639,69.05210697646477
2016-01-01,Írland,10.15596601644505,10.15596601644505,47.07713413872965
2017-01-01,Írland,15.836114550951343,15.836114550951343,60.73983410003048
2018-01-01,Írland,20.491242001979927,20.491242001979927,75.477790891715
2019-01-01,Írland,19.634391438109866,19.634391438109866,96.55262593792172
2020-01-01,Írland,18.752743087419702,18.752743087419702,31.22132226788493
2021-01-01,Írland,28.6171426947441,28.6171426947441,52.201615467309054
2022-01-01,Írland,1419.1127096972089,69.16585973163646,256.8740484843946
2023-01-01,Írland,685.3024673734373,58.61825949298051,247.7522553327914
2008-01-01,Ísland,3.1699840549802034,3.1699840549802034,23.774880412351525
2009-01-01,Ísland,1.5655920442874678,1.5655920442874678,10.959144310012274
2010-01-01,Ísland,3.1483172244435353,3.1483172244435353,14.167427509995907
2011-01-01,Ísland,3.140190672377627,3.140190672377627,23.5514300428322
2012-01-01,Ísland,3.1291559101932256,3.1291559101932256,37.5498709223187
2013-01-01,Ísland,3.1069698654992743,3.1069698654992743,52.81848771348767
2014-01-01,Ísland,7.67645875745768,7.67645875745768,47.59404429623761
2015-01-01,Ísland,13.673655423883318,13.673655423883318,109.38924339106654
2016-01-01,Ísland,27.065308589626767,27.065308589626767,335.3091008603761
2017-01-01,Ísland,20.688697173628412,20.688697173628412,317.7192780235792
2018-01-01,Ísland,30.13344812742144,30.13344812742144,213.80398909456164
2019-01-01,Ísland,85.43632752646425,85.43632752646425,233.89945404786116
2020-01-01,Ísland,105.73030807340155,105.73030807340155,174.38635227690904
2021-01-01,Ísland,69.14466691251437,69.14466691251437,235.90533417210784
2022-01-01,Ísland,859.8052348451022,247.17739363398613,583.3918054049457
2023-01-01,Ísland,479.68062554479854,78.65730687696966,652.4688078646991
2008-01-01,Ítalía,16.499505294493797,16.499505294493797,51.06626548773478
2009-01-01,Ítalía,15.221995768739566,15.221995768739566,29.863384733696357
2010-01-01,Ítalía,7.1870954745825095,7.1870954745825095,16.8033957133013
2011-01-01,Ítalía,11.89354255203429,11.89354255203429,67.27441390232019
2012-01-01,Ítalía,36.64409318430681,36.64409318430681,28.80783080527911
2013-01-01,Ítalía,23.83981673767155,23.83981673767155,44.10449046423091
2014-01-01,Ítalía,33.82996069145821,33.82996069145821,103.6441288977347
2015-01-01,Ítalía,46.404792052713326,46.404792052713326,130.81408052743973
2016-01-01,Ítalía,55.772821996089604,55.772821996089604,200.10400953983688
2017-01-01,Ítalía,50.82680206984452,50.82680206984452,209.94982014504066
2018-01-01,Ítalía,49.643155720393935,49.643155720393935,94.89842706691336
2019-01-01,Ítalía,29.899690342189377,29.899690342189377,70.1058716522064
2020-01-01,Ítalía,18.837558177622935,18.837558177622935,44.50760852915005
2021-01-01,Ítalía,35.84800399039688,35.84800399039688,89.47229627930469
2022-01-01,Ítalía,295.1204599183268,40.8266063029199,137.42134038559595
2023-01-01,Ítalía,70.78301901135953,34.51858673769964,228.08709179271062
2008-01-01,Þýskaland,9.566050734222065,9.566050734222065,32.71796118888411
2009-01-01,Þýskaland,11.902097056821148,11.902097056821148,40.181772338345986
2010-01-01,Þýskaland,12.768596348142324,12.768596348142324,59.31376685609054
2011-01-01,Þýskaland,12.041574846022725,12.041574846022725,66.42810802738623
2012-01-01,Þýskaland,21.337542746667097,21.337542746667097,96.49822788844224
2013-01-01,Þýskaland,24.98641829206505,24.98641829206505,157.52496164299163
2014-01-01,Þýskaland,50.19347952033605,50.19347952033605,247.76066075023303
2015-01-01,Þýskaland,173.4781684326213,173.4781684326213,581.2491578408345
2016-01-01,Þýskaland,527.9542303535922,527.9542303535922,903.886604704136
2017-01-01,Þýskaland,316.68052020237644,316.68052020237644,268.17203964637014
2018-01-01,Þýskaland,91.63286110814754,91.63286110814754,220.85977483596284
2019-01-01,Þýskaland,84.63101185986912,84.63101185986912,197.7855415227798
2020-01-01,Þýskaland,75.07210427018089,75.07210427018089,145.92376990837116
2021-01-01,Þýskaland,71.93792038872549,71.93792038872549,228.25437946141827
2022-01-01,Þýskaland,1109.7452141666981,154.32416910512188,291.62468419740213
2023-01-01,Þýskaland,558.4061754283146,160.32699357133208,415.8959265030241
